Report Number,Occurred Date,Occurred Time,Reported Date,Reported Time,Crime Subcategory,Primary Offense Description,Precinct,Sector,Beat,Neighborhood,Zip.Code
2.018E+13,12/12/18,930,12/12/18,1245,CAR PROWL,THEFT-CARPROWL,EAST,E,E3,CAPITOL HILL,98122
2.018E+13,12/12/18,2154,12/13/18,108,DUI,DUI-LIQUOR,EAST,C,C1,CAPITOL HILL,98122
2.018E+13,12/12/18,2030,12/12/18,2252,CAR PROWL,THEFT-CARPROWL,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/13/18,214,12/14/18,149,DUI,DUI-LIQUOR,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/13/18,1410,12/13/18,1410,TRESPASS,TRESPASS,EAST,C,C1,CAPITOL HILL,98122
2.018E+13,12/13/18,1659,12/13/18,1659,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/13/18,1924,12/13/18,1924,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/13/18,2045,12/13/18,2347,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/14/18,425,12/14/18,425,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/14/18,1230,12/14/18,1230,DUI,DUI-DRUGS,EAST,C,C1,CAPITOL HILL,98122
2.018E+12,2/7/18,741,2/7/18,741,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/14/18,1553,12/14/18,1647,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,EAST,E,E3,CAPITOL HILL,98122
2.018E+13,12/14/18,1558,12/14/18,1558,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/14/18,1700,12/14/18,1939,CAR PROWL,THEFT-CARPROWL,EAST,E,E2,CAPITOL HILL,98122
2.018E+12,2/7/18,900,2/7/18,900,DUI,DUI-DRUGS,EAST,C,C1,CAPITOL HILL,98122
2.018E+13,12/15/18,226,12/15/18,226,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/15/18,337,12/15/18,337,NARCOTIC,NARC-POSSESS-METH,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/14/18,830,12/15/18,650,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/14/18,1900,12/15/18,744,CAR PROWL,THEFT-CARPROWL,EAST,E,E3,CAPITOL HILL,98122
2.018E+13,12/14/18,1900,12/15/18,945,THEFT-ALL OTHER,THEFT-MAIL,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/15/18,420,12/15/18,1016,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/1/18,1301,12/15/18,1301,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,EAST,E,E3,CAPITOL HILL,98122
2.018E+13,12/15/18,1422,12/15/18,1548,AGGRAVATED ASSAULT,ASSLT-AGG-BODYFORCE,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/12/18,300,12/15/18,1427,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/16/18,326,12/16/18,1020,FAMILY OFFENSE-NONVIOLENT,CHILD-OTHER,EAST,E,E3,CAPITOL HILL,98122
2.018E+13,12/16/18,1340,12/16/18,1340,NARCOTIC,NARC-POSSESS-METH,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/15/18,400,12/16/18,1343,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/15/18,1900,12/16/18,1449,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,EAST,E,E3,CAPITOL HILL,98122
2.018E+13,12/15/18,145,12/16/18,1433,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,E,E1,CAPITOL HILL,98122
2.018E+12,2/4/18,200,2/7/18,1150,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/12/18,0,12/16/18,1532,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,C,C1,CAPITOL HILL,98122
2.018E+12,1/7/18,1200,2/7/18,1148,SEX OFFENSE-OTHER,SEXOFF-OTHER,EAST,E,E3,CAPITOL HILL,98122
2.018E+13,12/16/18,1816,12/16/18,1816,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/16/18,1100,12/16/18,1930,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/15/18,2330,12/16/18,2204,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/15/18,2205,12/16/18,2242,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/17/18,100,12/17/18,558,THEFT-BICYCLE,THEFT-BICYCLE,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/17/18,530,12/17/18,647,TRESPASS,TRESPASS,EAST,E,E3,CAPITOL HILL,98122
2.018E+13,12/17/18,411,12/17/18,1137,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,EAST,E,E3,CAPITOL HILL,98122
2.018E+13,12/17/18,1205,12/17/18,1205,TRESPASS,TRESPASS,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/17/18,445,12/17/18,832,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/17/18,901,12/17/18,901,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,C,C1,CAPITOL HILL,98122
2.018E+13,12/17/18,1107,12/17/18,1107,TRESPASS,TRESPASS,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/17/18,945,12/17/18,1115,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,EAST,E,E3,CAPITOL HILL,98122
2.018E+13,12/17/18,1436,12/17/18,1736,TRESPASS,TRESPASS,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/17/18,1622,12/17/18,1622,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/17/18,1639,12/17/18,1639,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/17/18,1130,12/17/18,1947,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/17/18,1740,12/17/18,1759,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/17/18,1237,12/17/18,1825,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/17/18,2000,12/17/18,2128,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E3,CAPITOL HILL,98122
2.018E+13,12/18/18,706,12/18/18,706,TRESPASS,TRESPASS,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/18/18,30,12/18/18,724,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,EAST,C,C1,CAPITOL HILL,98122
2.018E+13,12/18/18,200,12/18/18,800,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,EAST,C,C1,CAPITOL HILL,98122
2.018E+13,12/18/18,827,12/18/18,938,TRESPASS,TRESPASS,EAST,E,E1,CAPITOL HILL,98122
2.018E+12,1/30/18,2000,2/7/18,1429,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/18/18,1500,12/18/18,1718,THEFT-BUILDING,THEFT-BUILDING,EAST,C,C1,CAPITOL HILL,98122
2.018E+13,11/24/18,1200,12/18/18,1922,CAR PROWL,THEFT-CARPROWL,EAST,E,E3,CAPITOL HILL,98122
2.018E+13,12/18/18,1938,12/18/18,2105,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/18/18,2204,12/18/18,2204,NARCOTIC,NARC-SELL-METH,EAST,C,C1,CAPITOL HILL,98122
2.018E+13,12/19/18,21,12/19/18,415,CAR PROWL,THEFT-CARPROWL,EAST,C,C1,CAPITOL HILL,98122
2.018E+13,12/18/18,1630,12/19/18,758,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/14/18,1600,12/19/18,651,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,E,E1,CAPITOL HILL,98122
2.018E+12,2/7/18,1534,2/7/18,1534,TRESPASS,TRESPASS,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/19/18,925,12/19/18,1053,TRESPASS,TRESPASS,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/19/18,0,12/19/18,1253,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/18/18,2300,12/19/18,1622,TRESPASS,TRESPASS,EAST,C,C1,CAPITOL HILL,98122
2.018E+13,12/19/18,1711,12/19/18,1916,TRESPASS,TRESPASS,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/16/18,1300,12/19/18,2258,CAR PROWL,THEFT-CARPROWL,EAST,C,C1,CAPITOL HILL,98122
2.018E+12,2/7/18,1619,2/7/18,1621,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-WEAPON,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/19/18,1917,12/20/18,2109,TRESPASS,TRESPASS,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/19/18,2332,12/19/18,2332,AGGRAVATED ASSAULT,ASSLT-AGG-GUN,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/20/18,740,12/20/18,1241,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-WEAPON,EAST,C,C1,CAPITOL HILL,98122
2.018E+13,12/20/18,1412,12/20/18,1412,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,EAST,C,C1,CAPITOL HILL,98122
2.018E+11,1/4/18,200,1/4/18,2142,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/20/18,1607,12/20/18,1607,TRESPASS,TRESPASS,EAST,E,E1,CAPITOL HILL,98122
2.018E+12,2/4/18,1915,2/7/18,1739,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-BODYFORCE,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/21/18,950,12/21/18,1009,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,EAST,C,C1,CAPITOL HILL,98122
2.018E+12,1/25/18,1200,2/7/18,2001,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E3,CAPITOL HILL,98122
2.018E+13,12/21/18,1400,12/21/18,2003,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/21/18,2036,12/21/18,2036,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/21/18,2330,12/21/18,2330,DUI,DUI-LIQUOR,EAST,C,C1,CAPITOL HILL,98122
2.018E+13,12/22/18,144,12/22/18,144,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E3,CAPITOL HILL,98122
2.018E+13,12/22/18,201,12/22/18,201,TRESPASS,TRESPASS,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/22/18,105,12/22/18,205,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/22/18,748,12/22/18,748,ROBBERY-RESIDENTIAL,ROBBERY-RESIDENCE-WEAPON,EAST,C,C1,CAPITOL HILL,98122
2.018E+12,2/7/18,2015,2/7/18,2136,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,E,E3,CAPITOL HILL,98122
2.018E+13,12/21/18,2230,12/22/18,1114,CAR PROWL,THEFT-CARPROWL,EAST,E,E3,CAPITOL HILL,98122
2.018E+13,12/20/18,1700,12/22/18,1253,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/22/18,1350,12/22/18,1533,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/22/18,1515,12/23/18,1615,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/19/18,1637,12/22/18,1717,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E3,CAPITOL HILL,98122
2.018E+13,12/22/18,1918,12/22/18,1918,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/22/18,1921,12/22/18,1921,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/22/18,2322,12/22/18,2322,NARCOTIC,NARC-POSSESS-METH,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/22/18,2100,12/23/18,119,SEX OFFENSE-OTHER,SEXOFF-OTHER,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/23/18,247,12/23/18,247,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/22/18,1520,12/23/18,935,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E2,CAPITOL HILL,98122
2.018E+11,1/4/18,1823,1/4/18,1923,RAPE,RAPE-STRONGARM,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/23/18,1219,12/23/18,1414,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/23/18,1340,12/23/18,1428,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/1/18,0,12/23/18,1456,CAR PROWL,THEFT-LICENSE PLATE,EAST,C,C1,CAPITOL HILL,98122
2.018E+13,12/6/18,1200,12/23/18,1528,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,EAST,E,E3,CAPITOL HILL,98122
2.018E+13,12/23/18,1757,12/23/18,1757,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/23/18,1858,12/23/18,1858,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/23/18,2340,12/23/18,2345,DUI,DUI-LIQUOR,EAST,E,E3,CAPITOL HILL,98122
2.018E+13,12/24/18,859,12/24/18,859,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/24/18,1300,12/24/18,1449,TRESPASS,TRESPASS,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/24/18,1424,12/24/18,1424,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/24/18,2000,12/24/18,2000,TRESPASS,TRESPASS,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/24/18,2001,12/24/18,2001,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/25/18,925,12/25/18,1042,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/25/18,1602,12/25/18,1602,THEFT-BICYCLE,THEFT-BICYCLE,EAST,C,C1,CAPITOL HILL,98122
2.018E+13,12/25/18,2032,12/25/18,2032,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/26/18,158,12/26/18,158,DUI,DUI-LIQUOR,EAST,E,E2,CAPITOL HILL,98122
2.018E+12,2/7/18,1930,2/8/18,806,CAR PROWL,THEFT-CARPROWL,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/26/18,739,12/26/18,739,NARCOTIC,NARC-POSSESS-HEROIN,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/24/18,1800,12/26/18,1211,THEFT-BICYCLE,THEFT-BICYCLE,EAST,C,C1,CAPITOL HILL,98122
2.018E+13,12/26/18,1226,12/26/18,1226,NARCOTIC,NARC-POSSESS-METH,EAST,E,E3,CAPITOL HILL,98122
2.018E+13,12/21/18,1800,12/26/18,1541,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/2/18,0,12/26/18,1809,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/26/18,1700,12/26/18,1836,CAR PROWL,THEFT-CARPROWL,EAST,E,E3,CAPITOL HILL,98122
2.018E+13,12/27/18,1116,12/27/18,1116,THEFT-ALL OTHER,THEFT-OTH,EAST,C,C1,CAPITOL HILL,98122
2.018E+13,12/27/18,1348,12/27/18,1348,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,C,C1,CAPITOL HILL,98122
2.018E+13,12/27/18,2000,12/28/18,4,CAR PROWL,THEFT-CARPROWL,EAST,E,E3,CAPITOL HILL,98122
2.018E+13,12/27/18,1618,12/28/18,1110,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/27/18,2100,12/28/18,1157,MOTOR VEHICLE THEFT,VEH-THEFT-MTRCYCLE,EAST,C,C1,CAPITOL HILL,98122
2.018E+13,12/28/18,1505,12/28/18,1505,TRESPASS,TRESPASS,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/28/18,1723,12/28/18,1723,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,EAST,E,E3,CAPITOL HILL,98122
2.018E+13,12/28/18,1919,12/28/18,1919,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-WEAPON,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/28/18,2243,12/28/18,2243,AGGRAVATED ASSAULT,ASSLT-AGG-BODYFORCE,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/29/18,15,12/29/18,33,CAR PROWL,THEFT-CARPROWL,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/29/18,1216,12/29/18,1400,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/29/18,2140,12/29/18,2145,SEX OFFENSE-OTHER,SEXOFF-LEWD CONDUCT,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/29/18,2156,12/29/18,2156,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,C,C1,CAPITOL HILL,98122
2.018E+13,12/29/18,2304,12/30/18,58,AGGRAVATED ASSAULT,ASSLT-AGG-BODYFORCE,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,10/15/18,0,12/30/18,1012,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,EAST,C,C1,CAPITOL HILL,98122
2.018E+12,2/8/18,1435,2/8/18,1441,CAR PROWL,THEFT-CARPROWL,EAST,C,C1,CAPITOL HILL,98122
2.018E+13,9/15/18,2000,12/30/18,1224,SEX OFFENSE-OTHER,SEXOFF-INDECENT EXPOSURE,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/30/18,1301,12/30/18,1301,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,EAST,E,E3,CAPITOL HILL,98122
2.018E+13,12/31/18,158,12/31/18,158,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,EAST,C,C1,CAPITOL HILL,98122
2.018E+13,12/31/18,1051,12/31/18,1051,CAR PROWL,THEFT-CARPROWL,EAST,E,E3,CAPITOL HILL,98122
2.018E+12,1/14/18,30,2/8/18,1611,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E2,CAPITOL HILL,98122
2.018E+13,12/29/18,1700,12/31/18,1552,MOTOR VEHICLE THEFT,VEH-THEFT-MTRCYCLE,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/31/18,1831,12/31/18,1831,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E1,CAPITOL HILL,98122
2.018E+13,12/31/18,2114,12/31/18,2252,DUI,DUI-LIQUOR,EAST,E,E2,CAPITOL HILL,98122
2.018E+12,2/8/18,1818,2/8/18,1818,TRESPASS,TRESPASS,EAST,C,C1,CAPITOL HILL,98122
2.018E+12,2/8/18,1840,2/8/18,1840,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,EAST,E,E3,CAPITOL HILL,98122
2.018E+12,2/8/18,2229,2/8/18,2229,SEX OFFENSE-OTHER,SEXOFF-LEWD CONDUCT,EAST,E,E1,CAPITOL HILL,98122
2.018E+12,2/9/18,555,2/9/18,555,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,C,C1,CAPITOL HILL,98122
2.018E+12,2/8/18,1900,2/9/18,929,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,C,C1,CAPITOL HILL,98122
2.018E+11,1/5/18,26,1/5/18,26,SEX OFFENSE-OTHER,SEXOFF-INDECENT EXPOSURE,EAST,E,E3,CAPITOL HILL,98122
2.018E+11,1/4/18,2330,1/5/18,38,ROBBERY-RESIDENTIAL,ROBBERY-RESIDENCE-BODYFORCE,EAST,E,E2,CAPITOL HILL,98122
2.018E+12,2/9/18,1735,2/9/18,1735,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,EAST,E,E1,CAPITOL HILL,98122
2.018E+12,2/10/18,28,2/10/18,28,TRESPASS,TRESPASS,EAST,E,E2,CAPITOL HILL,98122
2.018E+12,2/10/18,611,2/10/18,617,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,EAST,C,C1,CAPITOL HILL,98122
2.018E+12,2/10/18,743,2/10/18,743,TRESPASS,TRESPASS,EAST,E,E1,CAPITOL HILL,98122
2.018E+12,2/10/18,1,2/10/18,827,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E3,CAPITOL HILL,98122
2.018E+12,2/10/18,1228,2/10/18,1228,DUI,DUI-DRUGS,EAST,E,E2,CAPITOL HILL,98122
2.018E+12,2/9/18,2330,2/10/18,1507,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E2,CAPITOL HILL,98122
2.018E+12,2/9/18,1900,2/10/18,1519,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,EAST,E,E1,CAPITOL HILL,98122
2.018E+12,2/9/18,1130,2/10/18,1638,CAR PROWL,THEFT-CARPROWL,EAST,E,E2,CAPITOL HILL,98122
2.018E+12,2/11/18,40,2/11/18,40,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,EAST,E,E1,CAPITOL HILL,98122
2.018E+12,2/11/18,159,2/11/18,413,DUI,DUI-LIQUOR,EAST,E,E2,CAPITOL HILL,98122
2.018E+12,2/11/18,543,2/11/18,543,TRESPASS,TRESPASS,EAST,E,E1,CAPITOL HILL,98122
2.018E+12,2/11/18,944,2/11/18,944,AGGRAVATED ASSAULT,ASSLT-AGG-BODYFORCE,EAST,E,E1,CAPITOL HILL,98122
2.018E+12,9/1/17,0,2/11/18,1406,CAR PROWL,THEFT-LICENSE PLATE,EAST,E,E1,CAPITOL HILL,98122
2.018E+12,2/11/18,1400,2/11/18,1741,CAR PROWL,THEFT-CARPROWL,EAST,E,E3,CAPITOL HILL,98122
2.018E+12,2/11/18,200,2/11/18,1814,THEFT-BUILDING,THEFT-BUILDING,EAST,C,C1,CAPITOL HILL,98122
2.018E+12,2/11/18,1800,2/11/18,1953,CAR PROWL,THEFT-CARPROWL,EAST,E,E1,CAPITOL HILL,98122
2.018E+12,2/11/18,1600,2/11/18,1835,RAPE,RAPE-STRONGARM,EAST,E,E1,CAPITOL HILL,98122
2.018E+12,2/11/18,2210,2/11/18,2210,TRESPASS,TRESPASS,EAST,E,E2,CAPITOL HILL,98122
20180000532,12/29/17,1700,1/1/18,1214,BURGLARY-COMMERCIAL-SECURE PARKING,BURGLARY-SECURE PARKING-NONRES,EAST,E,E1,CAPITOL HILL,98122
2.018E+11,12/30/17,1600,1/5/18,925,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,E,E1,CAPITOL HILL,98122
2.018E+12,1/29/18,0,2/12/18,1300,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,EAST,C,C1,CAPITOL HILL,98122
2.018E+12,2/12/18,1830,2/12/18,1839,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E1,CAPITOL HILL,98122
2.018E+12,2/13/18,225,2/13/18,225,TRESPASS,TRESPASS,EAST,E,E2,CAPITOL HILL,98122
2.018E+12,2/13/18,247,2/13/18,247,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,EAST,E,E1,CAPITOL HILL,98122
2.018E+12,2/12/18,800,2/13/18,849,CAR PROWL,THEFT-LICENSE PLATE,EAST,E,E1,CAPITOL HILL,98122
2.018E+12,2/11/18,1721,2/13/18,1059,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E1,CAPITOL HILL,98122
2.018E+12,2/5/18,1200,2/13/18,1951,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E3,CAPITOL HILL,98122
2.018E+12,2/13/18,2343,2/13/18,2343,TRESPASS,TRESPASS,EAST,E,E1,CAPITOL HILL,98122
2.018E+12,2/13/18,2351,2/14/18,204,DUI,DUI-LIQUOR,EAST,E,E2,CAPITOL HILL,98122
2.018E+11,1/5/18,1222,1/5/18,1222,TRESPASS,TRESPASS,EAST,E,E1,CAPITOL HILL,98122
2.018E+11,1/4/18,2100,1/5/18,1307,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,E,E2,CAPITOL HILL,98122
2.018E+12,2/14/18,1303,2/14/18,1303,TRESPASS,TRESPASS,EAST,E,E1,CAPITOL HILL,98122
2.018E+12,2/12/18,400,2/14/18,1516,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,EAST,E,E2,CAPITOL HILL,98122
2.018E+12,2/14/18,1520,2/14/18,1527,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E1,CAPITOL HILL,98122
2.018E+11,1/5/18,1331,1/5/18,1331,TRESPASS,TRESPASS,EAST,E,E1,CAPITOL HILL,98122
2.018E+12,2/14/18,1400,2/14/18,2205,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,EAST,C,C1,CAPITOL HILL,98122
2.018E+12,2/14/17,2342,2/15/18,214,DUI,DUI-DRUGS,EAST,E,E2,CAPITOL HILL,98122
20180000571,1/1/18,1040,1/1/18,1334,RAPE,SEXOFF-SODOMY,EAST,E,E1,CAPITOL HILL,98122
